Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,114,Kenya,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,3.24,Fc,Calculated data
EF,Fertilizers,114,Kenya,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,0.54,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,0.5,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,0.38,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,0.54,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,1.26,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,0.46,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,0.73,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,0.77,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,0.42,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,0.58,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,0.7,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2012,2012,kg/ha,0.5,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2013,2013,kg/ha,0.49,Fc,Calculated data
EF,Fertilizers,129,Madagascar,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2014,2014,kg/ha,0.95,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2002,2002,kg/ha,2.21,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2003,2003,kg/ha,3.7,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2004,2004,kg/ha,2.51,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2005,2005,kg/ha,3.52,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2006,2006,kg/ha,4.23,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2007,2007,kg/ha,4.93,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2008,2008,kg/ha,2.68,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2009,2009,kg/ha,4.21,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2010,2010,kg/ha,4.35,Fc,Calculated data
EF,Fertilizers,130,Malawi,5159,Average use per area of cropland,3104,Nutrient potash K2O (total),2011,2011,kg/ha,1.97,Fc,Calculated data
