Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EF,Fertilizers,137,Mauritius,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,102.85,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,3.77,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,0.39,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,0.7,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,1.22,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,3.33,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,2.1,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,7.41,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,2.62,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,7.29,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,5.48,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,4.37,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,7.94,Fc,Calculated data
EF,Fertilizers,144,Mozambique,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,8.03,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,0.65,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,0.52,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,0.91,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,0.44,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,1.89,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2008,2008,kg/ha,2.05,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2009,2009,kg/ha,0.39,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,0.07,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,0.06,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,1.63,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,4.68,Fc,Calculated data
EF,Fertilizers,184,Rwanda,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,4.94,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2002,2002,kg/ha,0,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2003,2003,kg/ha,2,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2004,2004,kg/ha,0.75,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2005,2005,kg/ha,2.5,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2006,2006,kg/ha,1,Fc,Calculated data
EF,Fertilizers,196,Seychelles,5159,Average use per area of cropland,3102,Nutrient nitrogen N (total),2007,2007,kg/ha,8.33,Fc,Calculated data
